plant_species,plant_genotype,plant_id,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA)
rice,4192_2_DA.json,0,1000,1.0,0.8489249514244718,0.5246144879023011,-0.0033956904396555,0.3243104635221706,0.5280101783419567,0.1510750485755282
rice,4192_2_DA.json,0,1700,1.0,0.8894701917050948,0.6835474673968622,-0.0031667886666178,0.2059227243082325,0.6867142560634801,0.1105298082949052
rice,4192_3_DA.json,0,250,1.0,0.6955966293433984,0.1796493543881144,0.0061016166682829,0.5159472749552839,0.1735477377198314,0.3044033706566016
rice,4192_3_DA.json,0,500,1.0,0.9033756508645476,0.4101218434166981,0.0045435848630373,0.4932538074478494,0.4055782585536608,0.0966243491354523
rice,4192_3_DA.json,0,1000,1.0,0.977324782677044,0.6302709264281878,0.0084176952816892,0.3470538562488562,0.6218532311464986,0.0226752173229559
rice,4192_3_DA.json,0,1700,1.0,0.9251547191896988,0.7739511196786854,-0.0016504766080839,0.1512035995110134,0.7756015962867693,0.0748452808103011
rice,4193_1_DA.json,0,250,1.0,0.5702198512865878,0.1700114826640279,0.0050036894045923,0.4002083686225598,0.1650077932594356,0.4297801487134122
rice,4193_1_DA.json,0,500,1.0,0.736331327089057,0.2947457470870203,0.0014140647584837,0.4415855800020367,0.2933316823285366,0.263668672910943
rice,4193_1_DA.json,0,1000,1.0,0.9074703474809008,0.5726403494937956,0.005210025269677,0.3348299979871052,0.5674303242241185,0.0925296525190991
rice,4193_1_DA.json,0,1700,1.0,0.9790495511415488,0.7554824763599431,-0.00053888262042,0.2235670747816056,0.7560213589803633,0.0209504488584512
rice,4193_2_DA.json,0,250,1.0,0.6559549479944836,0.2104902977023243,-0.0015970388401546,0.4454646502921593,0.212087336542479,0.3440450520055164
rice,4193_2_DA.json,0,500,1.0,0.8045499810736634,0.3605607346750851,0.000381536382315,0.4439892463985783,0.36017919829277,0.1954500189263366
rice,4193_2_DA.json,0,1000,1.0,0.8899561118514772,0.5897274745874452,-0.0036459875415962,0.3002286372640319,0.5933734621290414,0.1100438881485228
rice,4193_2_DA.json,0,1700,1.0,0.8488861854364262,0.6785035464143712,-0.0021918006589974,0.170382639022055,0.6806953470733685,0.1511138145635737
rice,4193_3_DA.json,0,250,1.0,0.6443151259242231,0.1627505996606682,-0.0012770113574658,0.4815645262635549,0.164027611018134,0.3556848740757768
rice,4193_3_DA.json,0,500,1.0,0.795995372832647,0.3212736943484915,-0.0002058738233008,0.4747216784841554,0.3214795681717924,0.204004627167353
rice,4193_3_DA.json,0,1000,1.0,0.9591066752909496,0.5952568620229672,-0.0004141848379326,0.3638498132679824,0.5956710468608999,0.0408933247090503
rice,4193_3_DA.json,0,1700,1.0,1.0069147328462449,0.7864392313051419,0.0020376821639783,0.2204755015411029,0.7844015491411636,-0.0069147328462448
rice,4193_4_DA.json,0,250,1.0,0.6078369858021125,0.1819247844444416,0.0006223556113745,0.4259122013576709,0.1813024288330671,0.3921630141978874
rice,4193_4_DA.json,0,500,1.0,0.8058375715958915,0.3562595331526272,0.001937760838828,0.4495780384432643,0.3543217723137992,0.1941624284041084
rice,4193_4_DA.json,0,1000,1.0,0.9477228618607356,0.5809476196927944,0.0003448216019871,0.3667752421679412,0.5806027980908073,0.0522771381392643
rice,4193_4_DA.json,0,1700,1.0,1.0100750577315156,0.7909090687895002,2.925461761987044e-05,0.2191659889420154,0.7908798141718804,-0.0100750577315156
rice,4193_5_DA.json,0,250,1.0,0.6184909453725864,0.169694076457645,-0.0013449423090688,0.4487968689149414,0.1710390187667139,0.3815090546274136
rice,4193_5_DA.json,0,500,1.0,0.7926512290187303,0.3454553811333288,0.0004235808808,0.4471958478854015,0.3450318002525288,0.2073487709812697
rice,4193_5_DA.json,0,1000,1.0,0.9317926174089832,0.5908227081201763,-0.0020178439955312,0.3409699092888069,0.5928405521157075,0.0682073825910167
rice,4193_5_DA.json,0,1700,1.0,0.9226581493016162,0.7511853175082537,-0.0018772021544783,0.1714728317933624,0.753062519662732,0.0773418506983838
rice,HC69_1_DA.json,0,250,1.0,0.623121808005182,0.2108803059022249,0.0057480589236197,0.412241502102957,0.2051322469786052,0.376878191994818
rice,HC69_1_DA.json,0,500,1.0,0.8000484797634212,0.3708529233310406,0.0078111705441299,0.4291955564323806,0.3630417527869106,0.1999515202365788
rice,HC69_1_DA.json,0,1000,1.0,0.8821477497886557,0.5735041440233681,0.0071627423760694,0.3086436057652876,0.5663414016472986,0.1178522502113442
rice,HC69_1_DA.json,0,1700,1.0,0.854653380483557,0.6812609501808154,0.0052779229710418,0.1733924303027415,0.6759830272097735,0.145346619516443
rice,HC69_2_DA.json,0,250,1.0,0.6029684581411089,0.1508467242083673,0.0021233882432377,0.4521217339327415,0.1487233359651296,0.3970315418588911
rice,HC69_2_DA.json,0,500,1.0,0.753447755255329,0.2939162697528755,0.0008149792123029,0.4595314855024535,0.2931012905405726,0.2465522447446709
rice,HC69_2_DA.json,0,1000,1.0,0.90705681897697,0.5319792245552907,-0.0041027752164305,0.3750775944216793,0.5360819997717212,0.09294318102303
rice,HC69_2_DA.json,0,1700,1.0,0.9460066899845376,0.716907681339825,0.0031156173830399,0.2290990086447126,0.7137920639567851,0.0539933100154623
rice,HC69_3_DA.json,0,250,1.0,0.6194424332301941,0.1675741230350714,0.0063147372618493,0.4518683101951227,0.161259385773222,0.3805575667698059
rice,HC69_3_DA.json,0,500,1.0,0.7919060074768212,0.3191128165479137,0.0059232393411944,0.4727931909289074,0.3131895772067192,0.2080939925231788
rice,HC69_3_DA.json,0,1000,1.0,0.9170741075232332,0.5683932607698678,0.0004849667878046,0.3486808467533653,0.5679082939820632,0.0829258924767668
rice,HC69_3_DA.json,0,1700,1.0,0.9323286903327244,0.7431168357124989,0.0017450781804613,0.1892118546202255,0.7413717575320374,0.0676713096672756
rice,HC69_4_DA.json,0,250,1.0,0.5298055592605431,0.1474495937817775,-0.0029451223549519,0.3823559654787655,0.1503947161367295,0.4701944407394569
rice,HC69_4_DA.json,0,500,1.0,0.6495235595873872,0.2452276103162519,-0.0066410030059696,0.4042959492711352,0.2518686133222215,0.3504764404126128
rice,HC69_4_DA.json,0,1000,1.0,0.8872918557820739,0.5548451547842794,0.0015071863331905,0.3324467009977945,0.5533379684510888,0.112708144217926
rice,HC69_4_DA.json,0,1700,1.0,0.9192250383571038,0.7192704125204351,-0.0031908252156287,0.1999546258366686,0.7224612377360639,0.0807749616428962
rice,HC69_5_DA.json,0,250,1.0,0.531824904461895,0.1723553047996666,0.0055683160556273,0.3594695996622283,0.1667869887440393,0.468175095538105
rice,HC69_5_DA.json,0,500,1.0,0.7149049628127292,0.3082761342694844,0.0095010174676038,0.4066288285432448,0.2987751168018806,0.2850950371872708
rice,HC69_5_DA.json,0,1000,1.0,0.8714442322352356,0.5704529187479053,0.0038720000313707,0.3009913134873303,0.5665809187165345,0.1285557677647644
rice,HC69_5_DA.json,0,1700,1.0,0.8668696531873974,0.6631578172572256,0.0030660656099508,0.2037118359301718,0.6600917516472747,0.1331303468126026
